first_visit_date,views,days_since_first_visit,retained_users,total_users_cohort,retention_rate
2019-10-27,c. 11~30,0,269,269,1.0
2019-10-27,c. 11~30,1,65,269,0.241635687732342
2019-10-27,c. 11~30,2,47,269,0.17472118959107807
2019-10-27,c. 11~30,3,42,269,0.15613382899628253
2019-10-27,c. 11~30,4,34,269,0.12639405204460966
2019-10-27,d. 31~,0,147,147,1.0
2019-10-27,d. 31~,1,51,147,0.3469387755102041
2019-10-27,d. 31~,2,46,147,0.3129251700680272
2019-10-27,d. 31~,3,33,147,0.22448979591836735
2019-10-27,d. 31~,4,31,147,0.2108843537414966
2019-10-28,a. 0~5,0,319,319,1.0
2019-10-28,a. 0~5,1,65,319,0.20376175548589343
2019-10-28,a. 0~5,2,54,319,0.16927899686520376
2019-10-28,a. 0~5,3,47,319,0.14733542319749215
2019-10-28,b. 6~10,0,167,167,1.0
2019-10-28,b. 6~10,1,32,167,0.19161676646706588
2019-10-28,b. 6~10,2,26,167,0.15568862275449102
2019-10-28,b. 6~10,3,22,167,0.1317365269461078
2019-10-28,c. 11~30,0,254,254,1.0
2019-10-28,c. 11~30,1,55,254,0.21653543307086615
2019-10-28,c. 11~30,2,47,254,0.18503937007874016
2019-10-28,c. 11~30,3,29,254,0.1141732283464567
2019-10-28,d. 31~,0,117,117,1.0
2019-10-28,d. 31~,1,51,117,0.4358974358974359
2019-10-28,d. 31~,2,29,117,0.24786324786324787
2019-10-28,d. 31~,3,18,117,0.15384615384615385
2019-10-29,a. 0~5,0,306,306,1.0
2019-10-29,a. 0~5,1,62,306,0.20261437908496732
2019-10-29,a. 0~5,2,46,306,0.1503267973856209
2019-10-29,b. 6~10,0,167,167,1.0
2019-10-29,b. 6~10,1,41,167,0.24550898203592814
2019-10-29,b. 6~10,2,25,167,0.1497005988023952
2019-10-29,c. 11~30,0,255,255,1.0
2019-10-29,c. 11~30,1,71,255,0.2784313725490196
2019-10-29,c. 11~30,2,47,255,0.1843137254901961
2019-10-29,d. 31~,0,109,109,1.0
2019-10-29,d. 31~,1,43,109,0.3944954128440367
2019-10-29,d. 31~,2,24,109,0.22018348623853212
2019-10-30,a. 0~5,0,278,278,1.0
2019-10-30,a. 0~5,1,54,278,0.19424460431654678
2019-10-30,b. 6~10,0,153,153,1.0
2019-10-30,b. 6~10,1,32,153,0.20915032679738563
2019-10-30,c. 11~30,0,220,220,1.0
2019-10-30,c. 11~30,1,48,220,0.21818181818181817
2019-10-30,d. 31~,0,83,83,1.0
2019-10-30,d. 31~,1,37,83,0.4457831325301205
2019-10-31,a. 0~5,0,250,250,1.0
2019-10-31,b. 6~10,0,127,127,1.0
2019-10-31,c. 11~30,0,210,210,1.0
2019-10-31,d. 31~,0,90,90,1.0
